author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Hutton Development;developer;https://www.cian.ru/sale/flat/293911239/;Москва;sale;flat;-1;-1;-1;202.0;328320000;Якиманка;Софийская набережная;34С3;Новокузнецкая;Клубный дом DUO
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/296838583/;Москва;sale;flat;3;21;3;92.12;95000000;Пресненский;2-я Звенигородская ;12С19;Улица 1905 года;Lucky
Рублево-Архангельское;developer;https://www.cian.ru/sale/flat/298516533/;Москва;sale;flat;6;11;3;105.0;49864500;;;В14 кв-л;Павшино;Сберсити ЖК
CENTURY 21;real_estate_agent;https://www.cian.ru/sale/flat/299338614/;Москва;sale;flat;8;8;3;85.0;32000000;Даниловский;проспект Лихачева;20;Технопарк;Nagatino i-Land
Sminex;developer;https://www.cian.ru/sale/flat/298541125/;Москва;sale;flat;5;5;3;217.5;736060000;Тверской;;;Площадь Революции;Ильинка 3/8 ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/299872305/;Москва;sale;flat;25;37;3;114.0;75000000;Хорошевский;Ленинградский проспект;37/6;Аэропорт;Прайм Парк
5 ДОНСКОЙ;developer;https://www.cian.ru/sale/flat/299380246/;Москва;sale;flat;12;75;3;96.05;45778678;Донской;5-й Донской проезд;вл21к6;Площадь Гагарина;The Five
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/298534723/;Москва;sale;flat;12;51;3;76.0;37900000;Раменки;Мичуринский проспект;56;Раменки;Небо — Небоскребы на Мичуринском, 56
Пионер;developer;https://www.cian.ru/sale/flat/296152670/;Москва;sale;flat;8;13;3;80.58;30501000;Москворечье-Сабурово;;;Варшавская;Лайф Варшавская ЖК
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/299237497/;Москва;sale;flat;4;12;3;137.0;107000000;Замоскворечье;Климентовский переулок;2;Новокузнецкая;
Группа Аквилон;developer;https://www.cian.ru/sale/flat/290338698/;Москва;sale;flat;18;26;3;73.6;33778205;Хорошевский;;;Зорге;Инди Тауэрс ЖК
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/299521451/;Москва;sale;flat;4;12;3;83.5;54000000;Сокол; Врубеля;4к1;;Врубеля 4
Донстрой;developer;https://www.cian.ru/sale/flat/296482751/;Москва;sale;flat;6;14;3;130.9;84430500;Раменки; Сергея Бондарчука;2;Мичуринский проспект;Река
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/297325999/;Москва;sale;flat;5;8;3;87.0;99500000;Таганский;Серебрянический переулок;8;Китай-город;Титул на Серебрянической
Основа;developer;https://www.cian.ru/sale/flat/297432257/;Москва;sale;flat;-1;-1;-1;202.0;36221640;Марфино;;к1;Улица Милашенкова;Вери ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297872122/;Москва;sale;flat;7;9;3;160.8;296238400;Тверской;1-я Тверская-Ямская ;2;Маяковская;Vesper Tverskaya
Компания Пионер;developer;https://www.cian.ru/sale/flat/299328076/;Москва;sale;flat;-1;-1;-1;202.0;37700338;Марьина роща;Полковая ;1С12;Савёловская;PRIDE
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297858196/;Москва;sale;flat;2;7;3;131.0;135000000;Пресненский;2-я Черногрязская ;6к2;Улица 1905 года;RedSide
Рублево-Архангельское;developer;https://www.cian.ru/sale/flat/298516460/;Москва;sale;flat;3;12;3;111.6;61123320;;;В14 кв-л;Павшино;Сберсити ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/263883005/;Москва;sale;flat;4;24;3;136.0;98000000;Раменки;Ломоносовский проспект;25к3;Университет;Dominion
Основа;developer;https://www.cian.ru/sale/flat/297432095/;Москва;sale;flat;-1;-1;-1;202.0;29996870;Марфино;;к2;Владыкино;Вери ЖК
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/284613296/;Москва;sale;flat;14;20;3;94.0;53000000;Беговой;Бумажный проезд;4;Белорусская;Клубный дом SOHO+NOHO
Трансстройинвест;developer;https://www.cian.ru/sale/flat/297244299/;Москва;sale;flat;13;23;3;102.9;39737716;Очаково-Матвеевское;Очаково мкр;;Озёрная;ОМ ЖК
Виктор Цюрупа;realtor;https://www.cian.ru/sale/flat/299859004/;Москва;sale;flat;17;42;3;63.1;27800000;Обручевский; Академика Волгина;2С3;Калужская;Архитектор
Сбербанк Капитал;developer;https://www.cian.ru/sale/flat/288177351/;Москва;sale;flat;2;7;3;142.4;128579724;Якиманка;Софийская набережная;36;Новокузнецкая;Резиденция 1864
BY Moscow City;real_estate_agent;https://www.cian.ru/sale/flat/294465896/;Москва;sale;flat;45;78;3;123.0;85000000;Пресненский;1-й Красногвардейский проезд;22с2;Тестовская;NEVA TOWERS
Level Group;developer;https://www.cian.ru/sale/flat/296357844/;Москва;sale;flat;-1;-1;-1;2.0;18914069;Покровское-Стрешнево;Волоколамское шоссе;81/2с1;Тушинская;Апартаментный комплекс Level Стрешнево
BY Moscow City;real_estate_agent;https://www.cian.ru/sale/flat/294615058/;Москва;sale;flat;61;65;3;97.0;68000000;Пресненский;1-й Красногвардейский проезд;22с1;Тестовская;NEVA TOWERS
Пионер;developer;https://www.cian.ru/sale/flat/297834637/;Москва;sale;flat;6;11;3;91.1;66065264;Даниловский;;;Павелецкая;Опус ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/295916354/;Москва;sale;flat;7;13;3;97.0;164990000;Хамовники; Усачева;15А;Спортивная;Садовые кварталы
Пионер;developer;https://www.cian.ru/sale/flat/299765136/;Москва;sale;flat;14;25;3;82.99;30684057;Москворечье-Сабурово;;;Варшавская;Лайф Варшавская ЖК
LaRichesse;real_estate_agent;https://www.cian.ru/sale/flat/298254234/;Москва;sale;flat;1;9;3;60.2;12000000;Коньково; Бутлерова;4К3;Беляево;
ID 7463832;realtor;https://www.cian.ru/sale/flat/299468862/;Москва;sale;flat;5;17;3;82.0;34999000;Ломоносовский; Гарибальди;6;Новые Черёмушки;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297470849/;Москва;sale;flat;7;9;3;55.4;35900000;Очаково-Матвеевское;Аминьевское шоссе;4Дк2;Аминьевская;Вестердам
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/292005117/;Москва;sale;flat;6;6;3;135.0;58500000;Беговой; 3-я Ямского Поля;9;Белорусская;Art Residence
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/285996127/;Москва;sale;flat;3;10;3;110.4;97500000;Тверской; Фадеева;4А;Новослободская;Итальянский Квартал
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/300006070/;Москва;sale;flat;4;12;3;100.0;100000000;Пресненский;Большой Палашевский переулок;3;;
EXCLUSIVE CITY;real_estate_agent;https://www.cian.ru/sale/flat/294565031/;Москва;sale;flat;35;73;3;183.0;104000000;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297831958/;Москва;sale;flat;17;21;3;120.0;108000000;Пресненский;2-я Звенигородская ;12С19;Улица 1905 года;Lucky
Метриум-Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/297904271/;Москва;sale;flat;4;6;3;172.1;238981071;Хамовники; Остоженка;11;Кропоткинская;Остоженка 11
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/297630559/;Москва;sale;flat;5;7;3;182.0;280000000;Таганский;Котельническая набережная;21;Таганская;Симфония набережных
Ольга Даурова;realtor;https://www.cian.ru/sale/flat/299563862/;Москва;sale;flat;13;14;3;74.0;26800000;Академический;Новочеремушкинская ;23;Академическая;
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/294206662/;Москва;sale;flat;11;22;3;77.0;28550000;Марфино; Академика Комарова;3к2;Фонвизинская;Марфино
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/300005990/;Москва;sale;flat;7;11;3;115.2;56990000;Мещанский;Троицкая ;9К1;Цветной бульвар;
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/297707010/;Москва;sale;flat;38;51;3;162.0;58800000;Обручевский;Ленинский проспект;111к1;Новаторская;Well House на Ленинском
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/299603108/;Москва;sale;flat;19;22;3;114.7;67500000;Донской; Вавилова;2;Ленинский проспект;Нескучный сад
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/299731955/;Москва;sale;flat;2;5;3;88.0;67500000;Замоскворечье; Малая Ордынка;5/6С2-3;Третьяковская;
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/284310333/;Москва;sale;flat;4;5;3;73.7;74059600;Мещанский;Большой Сергиевский переулок;18;Трубная;
ЖИR Private;real_estate_agent;https://www.cian.ru/sale/flat/299725825/;Москва;sale;flat;2;29;3;117.2;84500000;Даниловский; Виктора Маслова;2;Автозаводская;RiverSky
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/299063762/;Москва;sale;flat;5;5;3;174.6;86000000;Академический; Дмитрия Ульянова;31;Академическая;Пирамида
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/297885911/;Москва;sale;flat;11;21;3;90.0;99989000;Пресненский;2-я Звенигородская ;14;Улица 1905 года;Lucky
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/300110733/;Москва;sale;flat;4;12;3;100.0;100000000;Пресненский;Большой Палашевский переулок;3;Пушкинская;
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/283955759/;Москва;sale;flat;3;8;3;100.5;110453309;Красносельский;Милютинский переулок;3;Лубянка;
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/296083608/;Москва;sale;flat;2;11;3;135.0;119000000;Басманный;Казарменный переулок;3;Чкаловская;Дом на Покровском бульваре
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/298214250/;Москва;sale;flat;5;7;3;104.0;155000000;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов 
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297913645/;Москва;sale;flat;9;16;3;206.0;154990000;Арбат; Новый Арбат;27;Смоленская;Новый Арбат
