author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/287787147/;Москва;sale;flat;43;77;2;123.0;149000000;Пресненский;1-й Красногвардейский проезд;22с2;Тестовская;NEVA TOWERS
BRIGHT ESTATE - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/295731374/;Москва;sale;flat;2;8;2;89.3;188240000;Якиманка;Большой Толмачевский переулок;5С11;Третьяковская;Дом Лаврушинский
Hutton Development;developer;https://www.cian.ru/sale/flat/293911254/;Москва;sale;flat;-1;-1;-1;202.0;249260000;Якиманка;Софийская набережная;34С3;Новокузнецкая;Клубный дом DUO
GloraX;developer;https://www.cian.ru/sale/flat/295837574/;Москва;sale;flat;10;21;2;67.62;37299999;Беговой; 1-я Ямского Поля;28С3;Белорусская;GloraX Premium Белорусская
TOP APART;real_estate_agent;https://www.cian.ru/sale/flat/291410745/;Москва;sale;flat;2;4;2;35.0;3790500;Басманный;Центросоюзный переулок;13С2;Бауманская;
СОВКОМБАНК;official_representative;https://www.cian.ru/sale/flat/296025066/;Москва;sale;flat;5;5;2;52.5;5900000;;;6;Подольск;
ОГРК;real_estate_agent;https://www.cian.ru/sale/flat/298979500/;Москва;sale;flat;8;9;2;43.2;6600000;;;22;Саларьево;
TOP APART;real_estate_agent;https://www.cian.ru/sale/flat/288854056/;Москва;sale;flat;12;14;1;58.0;6700000;Сокол;Балтийская ;15;Сокол;
ФСК;developer;https://www.cian.ru/sale/flat/287254446/;Москва;sale;flat;1;15;2;38.89;7840224;;;к1;Румянцево;Движение. Говорово ЖК
Семен Гордый;realtor;https://www.cian.ru/sale/flat/294041955/;Москва;sale;flat;1;9;2;72.5;7800000;; Семена Гордого;10;Крёкшино;Ново-Никольское
А101;developer;https://www.cian.ru/sale/flat/296397873/;Москва;sale;flat;9;9;2;37.3;8262442;;;;Толстопальцево;Родные кварталы ЖК
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/295315263/;Москва;sale;flat;3;9;2;46.7;8300000;; Солнечная;3Ас3;Филатов Луг;
А101;developer;https://www.cian.ru/sale/flat/296051140/;Москва;sale;flat;13;15;2;38.0;8887288;;;;Коммунарка;Деснаречье ЖК
А101;developer;https://www.cian.ru/sale/flat/299535235/;Москва;sale;flat;5;18;2;36.3;9083767;;;;Улица Скобелевская;Скандинавия
Level Group;developer;https://www.cian.ru/sale/flat/297558544/;Москва;sale;flat;5;23;2;34.9;9344631;Печатники;;;Кожуховская;Левел Южнопортовая ЖК
А101;developer;https://www.cian.ru/sale/flat/295067212/;Москва;sale;flat;4;9;2;47.1;9487023;;;;Толстопальцево;Родные кварталы
ФСК;developer;https://www.cian.ru/sale/flat/290027403/;Москва;sale;flat;8;15;2;39.16;9940478;;;к2;Солнцево;Движение. Говорово ЖК
RealEstate;real_estate_agent;https://www.cian.ru/sale/flat/300107336/;Москва;sale;flat;3;10;2;51.0;9990000;;;2.2;Потапово;Дзен-кварталы ЖК
Plus Development;developer;https://www.cian.ru/sale/flat/298554234/;Москва;sale;flat;4;23;2;50.8;10050622;;;;Филатов Луг;Детали ЖК
Century21 Феникс;real_estate_agent;https://www.cian.ru/sale/flat/297854264/;Москва;sale;flat;14;15;2;37.8;10200000;Коньково;Профсоюзная ;73;Беляево;
ID 76295688;unknown;https://www.cian.ru/sale/flat/300094740/;Москва;sale;flat;9;12;2;45.0;10200000;Теплый Стан; Генерала Тюленева;33;Тёплый Стан;
ID 89000637;unknown;https://www.cian.ru/sale/flat/298264923/;Москва;sale;flat;2;4;2;51.4;10200000;Троицк; Бориса Житкова;5;;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/299688141/;Москва;sale;flat;6;16;2;55.0;10300000;; Яворки;1к4;Ольховая;Кленовые Аллеи
Монолит Столица;real_estate_agent;https://www.cian.ru/sale/flat/299935462/;Москва;sale;flat;11;15;2;34.8;10400000;Нижегородский;Подъемная ;1;Калитники;
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/297401626/;Москва;sale;flat;2;9;2;44.0;10500000;Лосиноостровский;Оборонная ;6;Медведково;
ID 261202;homeowner;https://www.cian.ru/sale/flat/299698083/;Москва;sale;flat;12;14;2;48.1;10500000;; Харлампиева;44;Филатов Луг;Спортивный квартал
Место;real_estate_agent;https://www.cian.ru/sale/flat/299330931/;Москва;sale;flat;7;9;2;45.2;10600000;Текстильщики; Малышева;30;Волжская;
Основа;developer;https://www.cian.ru/sale/flat/293007189/;Москва;sale;flat;4;36;2;37.9;10687800;Ярославский;проспект Мира;222;Ростокино;Квартал МИРАПОЛИС
ГОРОДА;real_estate_agent;https://www.cian.ru/sale/flat/298597309/;Москва;sale;flat;13;13;2;55.2;10780000;; Кварцевая;3к2;Ольховая;
CENTURY 21;real_estate_agent;https://www.cian.ru/sale/flat/297724509/;Москва;sale;flat;6;9;2;37.0;10850000;Кузьминки;Волгоградский проспект;93;Кузьминки;
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/298001609/;Москва;sale;flat;2;12;2;46.4;10800000;; Лазурная;3;Коммунарка;Квартал А101
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/298656572/;Москва;sale;flat;2;20;2;52.8;10968689;;;7-я фаза;Филатов Луг;Первый Московский ЖК
Брусника Обмен;real_estate_agent;https://www.cian.ru/sale/flat/299292725/;Москва;sale;flat;1;9;2;34.1;10990000;Филевский парк; Василисы Кожиной;1;;
ЛэндЛ;real_estate_agent;https://www.cian.ru/sale/flat/299133814/;Москва;sale;flat;2;5;2;43.9;10990000;Измайлово;Никитинская ;1К3;Измайловская;
А101;developer;https://www.cian.ru/sale/flat/296534699/;Москва;sale;flat;7;17;2;41.0;11002983;;;7.1;Бунинская аллея;Бунинские Кварталы ЖК
Владис;real_estate_agent;https://www.cian.ru/sale/flat/299190121/;Москва;sale;flat;12;14;2;38.7;11000000;Бирюлево Восточное;Касимовская ;3;Пражская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/298566231/;Москва;sale;flat;3;9;2;44.4;11000000;Коптево;Большая Академическая ;77К1;Лихоборы;
ФСК;developer;https://www.cian.ru/sale/flat/285108917/;Москва;sale;flat;14;15;2;40.76;11168774;;;к1;Румянцево;Движение. Говорово ЖК
А101;developer;https://www.cian.ru/sale/flat/278054095/;Москва;sale;flat;3;14;2;39.5;11233615;;;;Улица Скобелевская;Скандинавия
Владис;real_estate_agent;https://www.cian.ru/sale/flat/299652661/;Москва;sale;flat;11;14;2;40.5;11200000;Ярославский;Палехская ;9К3;Свиблово;
1-й ДСК;developer;https://www.cian.ru/sale/flat/300078341/;Москва;sale;flat;5;16;2;38.9;11358800;;;;Тёплый Стан;1-й Ясеневский
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/298338329/;Москва;sale;flat;26;33;2;37.7;11490000;Очаково-Матвеевское;к1.2;к1.2;Аминьевская;Новое Очаково ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/299849732/;Москва;sale;flat;9;17;2;50.8;11500000;Южное Бутово;Варшавское шоссе;282к2;Бутово;Никольские луга
Владис;real_estate_agent;https://www.cian.ru/sale/flat/298847288/;Москва;sale;flat;2;5;2;44.0;11500000;Соколиная гора; Буракова;3К2;Соколиная гора;
Century21 Феникс;real_estate_agent;https://www.cian.ru/sale/flat/298252679/;Москва;sale;flat;16;16;2;50.5;11500000;;;к23.7;Улица Скобелевская;Скандинавия ЖК
Реалист;real_estate_agent;https://www.cian.ru/sale/flat/299923856/;Москва;sale;flat;9;14;2;42.7;11500000;; 1-я Ватутинская;12к2;Ольховая;Russian Design District
Основа;developer;https://www.cian.ru/sale/flat/289975750/;Москва;sale;flat;3;20;2;42.91;11568536;Северный;Новодачная ;67/68;Новодачная;ФизтехСити
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/298891559/;Москва;sale;flat;1;17;2;51.2;11559077;;;;Мичуринец;Переделкино Ближнее Город-парк
ЖИR Private;real_estate_agent;https://www.cian.ru/sale/flat/300056842/;Москва;sale;flat;4;4;2;29.0;11600000;Нагорный;Электролитный проезд;1к2;Нагорная;
CENTURY 21 RnB Estate;real_estate_agent;https://www.cian.ru/sale/flat/299727430/;Москва;sale;flat;3;5;2;44.7;11600000;Люблино; Степана Шутова;2;Люблино;
CENTURY 21 Перспектива;real_estate_agent;https://www.cian.ru/sale/flat/299468868/;Москва;sale;flat;2;9;2;43.0;11700000;Люблино;Краснодонская ;27;Люблино;
ГОРОДА;real_estate_agent;https://www.cian.ru/sale/flat/296190242/;Москва;sale;flat;11;12;2;48.8;11800000;Царицыно;Ереванская ;24К1;Царицыно;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/298700847/;Москва;sale;flat;1;16;2;51.6;11800000;Головинский;Авангардная ;11;Водный стадион;
ID 91996667;realtor;https://www.cian.ru/sale/flat/296080680/;Москва;sale;flat;1;5;2;37.4;11990000;Басманный;Елизаветинский переулок;6С1;Курская;
ОГРК;real_estate_agent;https://www.cian.ru/sale/flat/298139494/;Москва;sale;flat;3;4;2;44.5;11900000;Останкинский;проезд Ольминского;7;Алексеевская;
МГСН-Проспект Мира;real_estate_agent;https://www.cian.ru/sale/flat/300015559/;Москва;sale;flat;8;9;2;39.0;11990000;Проспект Вернадского; Лобачевского;18;Проспект Вернадского;
ЛэндЛ;real_estate_agent;https://www.cian.ru/sale/flat/299859050/;Москва;sale;flat;9;12;2;53.4;11900000;Марьино; Марьинский Парк;15/51;Братиславская;
ID 22653;real_estate_agent;https://www.cian.ru/sale/flat/292603208/;Москва;sale;flat;5;14;2;64.4;11900000;; Кварцевая;5к3;Бунинская аллея;
А101;developer;https://www.cian.ru/sale/flat/290891303/;Москва;sale;flat;3;12;2;45.3;12066495;;;4.3;Коммунарка;Дзен-кварталы ЖК
Новые Ватутинки;real_estate_agent;https://www.cian.ru/sale/flat/293992671/;Москва;sale;flat;8;17;2;57.4;12000000;;проспект Нововатутинский;10к1;Коммунарка;
ОГРК;real_estate_agent;https://www.cian.ru/sale/flat/298225312/;Москва;sale;flat;8;20;2;62.5;12250000;Бирюлево Восточное;6-я Радиальная ;7;Царицыно;Царицыно-2
А101;developer;https://www.cian.ru/sale/flat/288836773/;Москва;sale;flat;7;16;2;37.1;12255688;;;8к6;Прокшино;Прокшино ЖК
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/297239230/;Москва;sale;flat;2;9;2;64.1;12358480;;;5/3;Аэропорт Внуково;Новые Ватутинки, мкр.  Заречный
Level Group;developer;https://www.cian.ru/sale/flat/296358306/;Москва;sale;flat;2;31;2;41.0;12332273;Западное Дегунино;Ильменский проезд;10С1а;Селигерская;Level Селигерская
