author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Татьяна Кривоус;realtor;https://www.cian.ru/sale/flat/297005835/;Москва;sale;flat;2;17;1;37.6;14750000;Нагорный;Ялтинская ;2;Варшавская;
Самолет Плюс МСК-Север;real_estate_agent;https://www.cian.ru/sale/flat/294347603/;Москва;sale;flat;12;44;1;46.7;14900000;Покровское-Стрешнево;;;Трикотажная;Скай Гарден ЖК
ID 96302282;unknown;https://www.cian.ru/sale/flat/297511239/;Москва;sale;flat;32;33;1;43.0;14900000;Очаково-Матвеевское;;к13;Аминьевская;Матвеевский Парк ЖК
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/299502239/;Москва;sale;flat;12;12;1;38.0;15000000;Мещанский; Гиляровского;33;Проспект Мира;
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/275952557/;Москва;sale;flat;25;28;1;38.5;15130500;Отрадное;Отрадная ;4А;Отрадное;Малевич
MR Group;developer;https://www.cian.ru/sale/flat/298871506/;Москва;sale;flat;28;48;1;35.0;15209670;Покровское-Стрешнево;Вишневая ;7С128;Тушинская;Мультиквартал CITYZEN
Level Group;developer;https://www.cian.ru/sale/flat/296357073/;Москва;sale;flat;16;69;1;33.9;15154111;Печатники;;1;Кожуховская;Левел Южнопортовая ЖК
ЛСР;developer;https://www.cian.ru/sale/flat/295835619/;Москва;sale;flat;42;52;1;35.4;15252444;Москворечье-Сабурово;;1;Москворечье;Вэйв ЖК
Владис;real_estate_agent;https://www.cian.ru/sale/flat/299966367/;Москва;sale;flat;14;22;1;40.0;15300000;Западное Дегунино;Дегунинская ;9к1;Селигерская;Любовь и Голуби
Брусника Обмен;real_estate_agent;https://www.cian.ru/sale/flat/296556180/;Москва;sale;flat;5;5;1;31.0;15350000;Дорогомилово;Студенческая ;12;;
WHITE BROKER;real_estate_agent;https://www.cian.ru/sale/flat/299832945/;Москва;sale;flat;25;25;1;44.0;15300000;Митино;Митинская ;28к4;Митино;Life-Митинская Ecopark
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/299496634/;Москва;sale;flat;23;32;1;37.1;15500000;Соколиная гора;проспект Буденного;51к3;Шоссе Энтузиастов;Золотая звезда
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/299463203/;Москва;sale;flat;2;5;1;30.0;15500000;Дорогомилово;Студенческая ;23;Кутузовская;
Бест офис на Таганской;real_estate_agent;https://www.cian.ru/sale/flat/299743816/;Москва;sale;flat;11;21;1;42.0;15500000;Сокольники; Сокольнический Вал;3;Сокольники;Резиденция Сокольники
CENTURY 21;real_estate_agent;https://www.cian.ru/sale/flat/293687122/;Москва;sale;flat;2;6;1;50.3;15450000;; Зеленая Горка;1к1;Говорово;Татьянин Парк
Level Group;developer;https://www.cian.ru/sale/flat/296357441/;Москва;sale;flat;23;26;1;33.6;15785029;Нагатино-Садовники;1-й Нагатина кв-л;;Нагатинская;Левел Нагатинская ЖК
ID 416302;realtor;https://www.cian.ru/sale/flat/298643301/;Москва;sale;flat;8;14;1;26.9;15900000;Раменки;проспект Генерала Дорохова;39к1В;Минская;Собрание клубных домов West Garden
Level Group;developer;https://www.cian.ru/sale/flat/296357536/;Москва;sale;flat;19;26;1;33.6;15923909;Нагатино-Садовники;Нагатинская набережная;10АС3;Нагатинская;Level Нагатинская
Роман Иванов;realtor;https://www.cian.ru/sale/flat/298255017/;Москва;sale;flat;3;9;1;36.8;16000000;Южнопортовый; Симоновский Вал;13К1;Пролетарская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/298213125/;Москва;sale;flat;22;30;1;32.8;15900000;Печатники;;;Печатники;Портлэнд ЖК
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/281351199/;Москва;sale;flat;23;30;1;40.6;16000000;Южнопортовый;Волгоградский проспект;32/3к6;Угрешская;Метрополия
MR Group;developer;https://www.cian.ru/sale/flat/295673671/;Москва;sale;flat;5;15;1;36.38;15943114;Покровское-Стрешнево;Северо-Западный ао;;Трикотажная;Сити Бэй ЖК
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/299055856/;Москва;sale;flat;2;9;1;33.6;15950000;Мещанский;Трифоновская ;56;Рижская;
ID 97138454;realtor;https://www.cian.ru/sale/flat/299855973/;Москва;sale;flat;5;12;1;44.45;15999000;Москворечье-Сабурово;переулок 1-й Котляковский;4к4;Каширская;LIFE Варшавская
ЛСР;developer;https://www.cian.ru/sale/flat/299850309/;Москва;sale;flat;29;30;1;39.0;16162263;Москворечье-Сабурово;;;Москворечье;Вэйв ЖК
Основа;developer;https://www.cian.ru/sale/flat/293804040/;Москва;sale;flat;3;36;1;58.3;16090800;Ярославский;проспект Мира;222;Ростокино;Квартал МИРАПОЛИС
МИЦ-Столичный ипотечный центр недвижимости;real_estate_agent;https://www.cian.ru/sale/flat/298211391/;Москва;sale;flat;15;17;1;50.0;16300000;; Татьянин Парк;11;Говорово;Татьянин Парк
Смарт Реалти;real_estate_agent;https://www.cian.ru/sale/flat/299615425/;Москва;sale;flat;10;22;1;30.2;16200000;Лефортово; Крузенштерна;2;Площадь Ильича;Символ
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/296839749/;Москва;sale;flat;9;20;1;46.2;16470300;Головинский;Михалковская ;48С8;Коптево;Михалковский
Татьяна Геннадьевна Сердечная;realtor;https://www.cian.ru/sale/flat/291560782/;Москва;sale;flat;2;3;1;60.0;16500000;; Андерсена;11;Коммунарка;Андерсен
Илья Востряков;realtor;https://www.cian.ru/sale/flat/292081557/;Москва;sale;flat;8;27;1;36.5;16490000;Хорошево-Мневники;Шелепихинская набережная;42к2;Полежаевская;FreeDOM
ЛСР;developer;https://www.cian.ru/sale/flat/293200556/;Москва;sale;flat;10;58;1;36.9;16641014;Коньково;40-й кв-л;к1;Калужская;Обручева 30 ЖК
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/299025523/;Москва;sale;flat;26;27;1;38.2;16559700;Щукино; Берзарина;;Щукинская;Октябрьское поле
Авеню-Мск;real_estate_agent;https://www.cian.ru/sale/flat/299737794/;Москва;sale;flat;16;22;1;38.3;16690000;Печатники;Южнопортовая ;;;Portland
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/298734048/;Москва;sale;flat;16;35;1;35.7;16800000;Левобережный;Фестивальная ;15К4;Беломорская;Фестиваль парк-2
CENTURY 21;real_estate_agent;https://www.cian.ru/sale/flat/298619089/;Москва;sale;flat;5;22;1;45.7;17000000;Печатники;;;Печатники;Портлэнд ЖК
Enkelman Development;real_estate_agent;https://www.cian.ru/sale/flat/298105246/;Москва;sale;flat;16;39;1;36.6;16950000;Западное Дегунино;Ильменский проезд;14к8;Селигерская;Селигер Сити
Трансстройинвест;developer;https://www.cian.ru/sale/flat/299893075/;Москва;sale;flat;2;23;1;41.6;17031589;Очаково-Матвеевское;Очаково мкр;;Озёрная;ОМ ЖК
Основа;developer;https://www.cian.ru/sale/flat/297431974/;Москва;sale;flat;-1;-1;1;202.0;17121720;Марфино;Ботаническая ;29К1;Владыкино;VERY
Пионер;developer;https://www.cian.ru/sale/flat/296152578/;Москва;sale;flat;5;13;1;41.29;17095016;Москворечье-Сабурово;;;Варшавская;Лайф Варшавская ЖК
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/293482737/;Москва;sale;flat;11;18;1;45.3;17100750;Головинский;Михалковская ;48С8;Коптево;Михалковский
FALCON GROUP;real_estate_agent;https://www.cian.ru/sale/flat/299764127/;Москва;sale;flat;14;23;1;53.0;17250000;Солнцево; Богданова;2к1;Говорово;
Основа;developer;https://www.cian.ru/sale/flat/297431967/;Москва;sale;flat;-1;-1;-1;202.0;17483540;Марфино;Ботаническая ;29К1;Владыкино;VERY
Основа;developer;https://www.cian.ru/sale/flat/286887025/;Москва;sale;flat;3;28;1;44.3;17498500;Головинский;Михалковская ;50;Коптево;UNO.Головинские пруды
Бест офис на Таганской;real_estate_agent;https://www.cian.ru/sale/flat/300116135/;Москва;sale;flat;15;30;1;49.3;17400000;Южнопортовый;Новоостаповская ;;Дубровка;MYPRIORITY Dubrovka
Екатерина Ефимова;realtor;https://www.cian.ru/sale/flat/289459051/;Москва;sale;flat;4;15;1;37.5;17500000;Останкинский;проспект Мира;95;Алексеевская;Hill8
Novel Estates;real_estate_agent;https://www.cian.ru/sale/flat/299518249/;Москва;sale;flat;14;47;1;42.4;17500000;Хорошево-Мневники; Генерала Глаголева;14Ак1;Карамышевская;CRYSTAL Трилогия
ID 283823;real_estate_agent;https://www.cian.ru/sale/flat/296989997/;Москва;sale;flat;2;22;1;37.0;17500000;Западное Дегунино;Дмитровское шоссе;73Б;Верхние Лихоборы;Тринити
ID 112819123;developer;https://www.cian.ru/sale/flat/299839175/;Москва;sale;flat;-1;-1;-1;202.0;17564960;Щукино;проезд 4-й Красногорский;3;Стрешнево;Moments
Пионер;developer;https://www.cian.ru/sale/flat/293249662/;Москва;sale;flat;-1;-1;-1;3.0;17604870;Москворечье-Сабурово;переулок 1-й Котляковский;4к4;Варшавская;LIFE Варшавская
MR Group;developer;https://www.cian.ru/sale/flat/285041582/;Москва;sale;flat;12;52;1;40.38;17818350;Покровское-Стрешнево;Северо-Западный ао;95/2к1;Трикотажная;Сити Бэй ЖК
Эльмира Камаева;realtor;https://www.cian.ru/sale/flat/300120559/;Москва;sale;flat;25;35;1;32.0;17800000;Левобережный;Фестивальная ;29;Речной вокзал;Фестиваль Парк
ЛСР;developer;https://www.cian.ru/sale/flat/293202206/;Москва;sale;flat;26;32;1;35.7;18062664;Западное Дегунино;Северный ао;;Верхние Лихоборы;Дмитровское небо ЖК
EXCLUSIVE CITY;real_estate_agent;https://www.cian.ru/sale/flat/297550566/;Москва;sale;flat;3;33;1;35.0;17900000;Хорошево-Мневники;Причальный проезд;10Б;Шелепиха;Level Причальный
Инженер;real_estate_agent;https://www.cian.ru/sale/flat/295400535/;Москва;sale;flat;5;16;1;35.2;17900000;Даниловский; Архитектора Щусева;4к2;ЗИЛ;ЗИЛАРТ
ЛСР;developer;https://www.cian.ru/sale/flat/293970821/;Москва;sale;flat;13;32;1;43.6;18163018;Западное Дегунино;Северный ао;;Верхние Лихоборы;Дмитровское небо ЖК
Компания Пионер;developer;https://www.cian.ru/sale/flat/299327976/;Москва;sale;flat;-1;-1;-1;202.0;18155406;Марьина роща;Полковая ;1С12;Савёловская;PRIDE
IZRAEV invest club;real_estate_agent;https://www.cian.ru/sale/flat/299731916/;Москва;sale;flat;15;29;1;48.0;18400000;Очаково-Матвеевское;Аминьевское шоссе;4Дк3литБ;Аминьевская;Вестердам
Владис;real_estate_agent;https://www.cian.ru/sale/flat/294922995/;Москва;sale;flat;14;25;1;32.2;18500000;Хорошево-Мневники;Шелепихинская набережная;40к2;;Sydney City
ОбменРФ - Брусника. Обмен;representative_developer;https://www.cian.ru/sale/flat/297347480/;Москва;sale;flat;2;22;1;41.0;18550000;Нагатино-Садовники;Нагатинская ;к1вл1;Нагатинская;1-й Нагатинский
Эксклюзив Хоум;real_estate_agent;https://www.cian.ru/sale/flat/299563667/;Москва;sale;flat;15;17;1;38.4;18500000;Войковский;Старопетровский проезд;8;Войковская;
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/296516609/;Москва;sale;flat;16;43;1;40.96;18500000;Савеловский;2-я Хуторская ;34;Дмитровская;SYMPHONY 34
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/295760765/;Москва;sale;flat;37;53;1;37.6;18600000;Хорошево-Мневники; Народного Ополчения;15К3;Народное Ополчение;Wellton Towers
MR Group;developer;https://www.cian.ru/sale/flat/297374559/;Москва;sale;flat;10;30;1;37.2;18829220;Южнопортовый;Волгоградский проспект;32/5к3;Угрешская;Метрополия
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/291677192/;Москва;sale;flat;15;19;1;40.3;18795000;Покровское-Стрешнево;Летная ;95Бк2;Спартак;ÁLIA
ZAPAD REALTY - офис Маршала Жукова;real_estate_agent;https://www.cian.ru/sale/flat/293749407/;Москва;sale;flat;18;21;1;46.7;18999900;Хорошево-Мневники; Народного Ополчения;13;Народное Ополчение;Wellton Gold
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/299818550/;Москва;sale;flat;25;43;1;36.0;18900000;Савеловский;2-я Хуторская ;34;Дмитровская;SYMPHONY 34
